1542888757.116625071,388.028351
1542888757.130103111,388.088837
1542888757.142929077,388.088837
1542888757.156002045,388.058594
1542888757.169236898,388.179565
CurrentKeyFrame TimeStamp: 1542888757.169284582
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888756.521147966,388.149323
1542888756.535749912,388.088837
1542888756.548954010,388.119080
1542888756.562130928,388.058594
1542888756.575666904,388.058594
1542888756.588666916,388.088837
1542888756.601742029,388.149323
1542888756.615334988,388.088837
1542888756.628717899,388.149323
1542888756.641925097,388.119080
1542888756.655122995,388.149323
1542888756.668231010,388.119080
1542888756.681869984,388.179565
1542888756.695056915,388.149323
1542888756.707930088,388.149323
1542888756.721112967,388.088837
1542888756.734549999,388.119080
1542888756.747569084,388.149323
1542888756.760524035,388.149323
1542888756.773658037,388.149323
1542888756.786838055,388.119080
1542888756.800056934,388.058594
1542888756.813060999,388.058594
1542888756.826219082,388.179565
1542888756.839899063,388.149323
1542888756.852969885,388.119080
1542888756.866215944,388.149323
1542888756.879443884,388.149323
1542888756.892405987,388.179565
1542888756.905294895,388.149323
1542888756.918380976,388.088837
1542888756.932606936,388.119080
1542888756.946088076,388.058594
1542888756.959055901,388.149323
1542888756.972115040,388.179565
1542888756.985146999,388.149323
1542888756.998234034,388.149323
1542888757.011405945,388.209808
1542888757.024326086,388.119080
1542888757.037517071,388.088837
1542888757.050808907,388.088837
1542888757.063975096,388.088837
1542888757.077145100,388.028351
1542888757.090332031,388.058594
1542888757.103492975,388.149323
1542888757.116625071,388.028351
1542888757.130103111,388.088837
1542888757.142929077,388.088837
1542888757.156002045,388.058594
1542888757.169236898,388.179565
CurrentKeyFrame TimeStamp: 1542888757.169284582
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888756.521147966,388.149323
1542888756.535749912,388.088837
1542888756.548954010,388.119080
1542888756.562130928,388.058594
1542888756.575666904,388.058594
1542888756.588666916,388.088837
1542888756.601742029,388.149323
1542888756.615334988,388.088837
1542888756.628717899,388.149323
1542888756.641925097,388.119080
1542888756.655122995,388.149323
1542888756.668231010,388.119080
1542888756.681869984,388.179565
1542888756.695056915,388.149323
1542888756.707930088,388.149323
1542888756.721112967,388.088837
1542888756.734549999,388.119080
1542888756.747569084,388.149323
1542888756.760524035,388.149323
1542888756.773658037,388.149323
1542888756.786838055,388.119080
1542888756.800056934,388.058594
1542888756.813060999,388.058594
1542888756.826219082,388.179565
1542888756.839899063,388.149323
1542888756.852969885,388.119080
1542888756.866215944,388.149323
1542888756.879443884,388.149323
1542888756.892405987,388.179565
1542888756.905294895,388.149323
1542888756.918380976,388.088837
1542888756.932606936,388.119080
1542888756.946088076,388.058594
1542888756.959055901,388.149323
1542888756.972115040,388.179565
1542888756.985146999,388.149323
1542888756.998234034,388.149323
1542888757.011405945,388.209808
1542888757.024326086,388.119080
1542888757.037517071,388.088837
1542888757.050808907,388.088837
1542888757.063975096,388.088837
1542888757.077145100,388.028351
1542888757.090332031,388.058594
1542888757.103492975,388.149323
1542888757.116625071,388.028351
1542888757.130103111,388.088837
1542888757.142929077,388.088837
1542888757.156002045,388.058594
1542888757.169236898,388.179565
CurrentKeyFrame TimeStamp: 1542888757.169284582
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888756.521147966,388.149323
1542888756.535749912,388.088837
1542888756.548954010,388.119080
1542888756.562130928,388.058594
1542888756.575666904,388.058594
1542888756.588666916,388.088837
1542888756.601742029,388.149323
1542888756.615334988,388.088837
1542888756.628717899,388.149323
1542888756.641925097,388.119080
1542888756.655122995,388.149323
1542888756.668231010,388.119080
1542888756.681869984,388.179565
1542888756.695056915,388.149323
1542888756.707930088,388.149323
1542888756.721112967,388.088837
1542888756.734549999,388.119080
1542888756.747569084,388.149323
1542888756.760524035,388.149323
1542888756.773658037,388.149323
1542888756.786838055,388.119080
1542888756.800056934,388.058594
1542888756.813060999,388.058594
1542888756.826219082,388.179565
1542888756.839899063,388.149323
1542888756.852969885,388.119080
1542888756.866215944,388.149323
1542888756.879443884,388.149323
1542888756.892405987,388.179565
1542888756.905294895,388.149323
1542888756.918380976,388.088837
1542888756.932606936,388.119080
1542888756.946088076,388.058594
1542888756.959055901,388.149323
1542888756.972115040,388.179565
1542888756.985146999,388.149323
1542888756.998234034,388.149323
1542888757.011405945,388.209808
1542888757.024326086,388.119080
1542888757.037517071,388.088837
1542888757.050808907,388.088837
1542888757.063975096,388.088837
1542888757.077145100,388.028351
1542888757.090332031,388.058594
1542888757.103492975,388.149323
1542888757.116625071,388.028351
1542888757.130103111,388.088837
1542888757.142929077,388.088837
1542888757.156002045,388.058594
1542888757.169236898,388.179565
CurrentKeyFrame TimeStamp: 1542888757.169284582
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888861.758991957,386.727936
1542888861.772557020,386.606964
1542888861.785715103,386.637207
1542888861.799026966,386.546478
1542888861.812220097,386.546478
1542888861.825117111,386.727936
1542888861.838655949,386.637207
1542888861.851984978,386.727936
1542888861.865019083,386.727936
1542888861.878139973,386.546478
1542888861.891213894,386.606964
1542888861.906213999,386.697693
1542888861.919503927,386.697693
1542888861.932332039,386.546478
1542888861.945677996,386.576721
1542888861.959083080,386.485992
1542888861.972888947,386.606964
1542888861.985812902,386.606964
1542888861.998672009,386.546478
1542888862.015050888,386.606964
1542888862.029383898,386.546478
1542888862.042129993,386.637207
1542888862.055170059,386.637207
1542888862.068182945,386.727936
1542888862.081285000,386.516235
1542888862.094140053,386.727936
1542888862.107625008,386.606964
1542888862.120783091,386.546478
1542888862.134058952,386.637207
1542888862.147289991,386.667450
1542888862.160345078,386.576721
1542888862.173337936,386.516235
1542888862.186285973,386.637207
1542888862.200012922,386.576721
1542888862.215204954,386.667450
1542888862.228657961,386.667450
1542888862.245551109,386.667450
1542888862.258728981,386.637207
1542888862.271905899,386.576721
1542888862.285017967,386.606964
1542888862.298149109,386.546478
1542888862.311444044,386.637207
1542888862.324243069,386.546478
1542888862.337291956,386.606964
1542888862.351063967,386.516235
1542888862.364196062,386.667450
1542888862.377255917,386.667450
1542888862.390316963,386.637207
1542888862.403523922,386.637207
1542888862.416532040,386.637207
1542888862.429513931,386.637207
1542888862.442693949,386.606964
1542888862.455956936,386.637207
1542888862.468856096,386.546478
1542888862.482264996,386.576721
1542888862.495317936,386.546478
1542888862.508369923,386.606964
1542888862.521348953,386.667450
1542888862.534581900,386.576721
1542888862.547753096,386.637207
CurrentKeyFrame TimeStamp: 1542888862.552360535
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888866.503001928,386.697693
1542888866.516695023,386.576721
1542888866.529545069,386.697693
1542888866.542275906,386.637207
1542888866.555949926,386.637207
1542888866.569246054,386.606964
1542888866.582499027,386.606964
1542888866.595839977,386.667450
1542888866.609033108,386.637207
1542888866.622054100,386.606964
1542888866.635390997,386.606964
1542888866.648664951,386.727936
1542888866.661818981,386.697693
1542888866.674849033,386.667450
1542888866.687973976,386.697693
1542888866.701083899,386.606964
1542888866.714293957,386.516235
1542888866.727695942,386.667450
1542888866.740756035,386.667450
1542888866.753978968,386.637207
1542888866.767765999,386.667450
1542888866.781068087,386.606964
1542888866.794104099,386.637207
1542888866.807255030,386.667450
1542888866.820703983,386.576721
1542888866.833831072,386.606964
1542888866.847054958,386.576721
1542888866.860358000,386.606964
1542888866.873451948,386.727936
1542888866.886373997,386.667450
1542888866.899249077,386.697693
1542888866.912184000,386.667450
1542888866.925039053,386.697693
1542888866.938194990,386.667450
1542888866.951004028,386.546478
1542888866.964217901,386.727936
1542888866.977119923,386.667450
1542888866.990530968,386.606964
1542888867.003357887,386.667450
1542888867.016716003,386.697693
1542888867.030215979,386.606964
1542888867.043452978,386.606964
1542888867.056518078,386.637207
1542888867.069355965,386.697693
1542888867.082118988,386.637207
1542888867.095851898,386.667450
1542888867.109342098,386.667450
1542888867.122718096,386.758179
1542888867.136248112,386.637207
1542888867.149296999,386.697693
1542888867.162946939,386.637207
1542888867.175688028,386.727936
1542888867.188911915,386.697693
CurrentKeyFrame TimeStamp: 1542888867.201825142
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888871.151097059,386.727936
1542888871.165256023,386.879150
1542888871.178535938,386.697693
1542888871.191948891,386.637207
1542888871.205368996,386.667450
1542888871.219019890,386.758179
1542888871.232482910,386.818665
1542888871.245686054,386.727936
1542888871.259042978,386.727936
1542888871.271873951,386.727936
1542888871.285572052,386.637207
1542888871.299060106,386.727936
1542888871.313724995,386.697693
1542888871.327222109,386.758179
1542888871.341746092,386.727936
1542888871.356153965,386.727936
1542888871.369287968,386.727936
1542888871.382651091,386.727936
1542888871.396133900,386.818665
1542888871.410265923,386.727936
1542888871.424041033,386.758179
1542888871.437310934,386.697693
1542888871.450720072,386.727936
1542888871.464679003,386.788422
1542888871.477763891,386.788422
1542888871.490873098,386.667450
1542888871.503901005,386.788422
1542888871.516989946,386.788422
1542888871.529896021,386.637207
1542888871.543081999,386.667450
1542888871.556108952,386.727936
1542888871.572787046,386.758179
1542888871.587964058,386.667450
1542888871.600907087,386.727936
1542888871.614243984,386.727936
1542888871.627374887,386.818665
1542888871.640229940,386.667450
1542888871.653194904,386.758179
1542888871.666313887,386.697693
1542888871.679537058,386.727936
1542888871.692445993,386.727936
1542888871.705837965,386.727936
1542888871.718861103,386.818665
1542888871.731923103,386.818665
1542888871.744796991,386.727936
1542888871.758223057,386.758179
1542888871.771275997,386.727936
1542888871.784229994,386.788422
1542888871.797293901,386.818665
1542888871.811495066,386.758179
1542888871.824676037,386.697693
1542888871.837651968,386.727936
1542888871.850815058,386.758179
1542888871.863933086,386.667450
1542888871.876759052,386.727936
1542888871.890028000,386.818665
1542888871.903104067,386.879150
1542888871.917045116,386.697693
1542888871.929893970,386.818665
1542888871.943078995,386.727936
1542888871.956649065,386.727936
1542888871.969826937,386.818665
1542888871.983100891,386.818665
1542888871.996377945,386.727936
1542888872.009782076,386.727936
1542888872.023612976,386.727936
1542888872.037703991,386.879150
1542888872.052426100,386.697693
1542888872.065918922,386.727936
1542888872.079603910,386.727936
1542888872.092832088,386.788422
1542888872.106379986,386.788422
1542888872.119622946,386.667450
1542888872.132661104,386.697693
1542888872.145762920,386.758179
1542888872.159024000,386.758179
1542888872.172122955,386.727936
1542888872.190469980,386.758179
CurrentKeyFrame TimeStamp: 1542888872.200277567
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888874.556463003,386.818665
1542888874.569462061,386.788422
1542888874.582613945,386.788422
1542888874.596182108,386.909393
1542888874.609452009,386.727936
1542888874.622714043,386.879150
1542888874.636135101,386.879150
1542888874.649024963,386.879150
1542888874.662239075,386.788422
1542888874.675775051,386.788422
1542888874.689812899,386.909393
1542888874.703694105,386.909393
1542888874.717113972,386.818665
1542888874.730660915,386.818665
1542888874.744334936,386.909393
1542888874.758116961,386.879150
1542888874.771406889,386.818665
1542888874.784668922,386.788422
1542888874.797861099,386.879150
1542888874.811822891,386.879150
1542888874.825118065,386.969879
1542888874.838680983,386.909393
1542888874.853223085,386.879150
1542888874.866059065,386.939636
1542888874.878820896,386.818665
1542888874.891704082,386.969879
1542888874.904897928,386.879150
1542888874.918051958,386.818665
1542888874.930861950,386.969879
1542888874.943631887,386.788422
1542888874.956839085,386.818665
1542888874.969851017,386.788422
1542888874.982865095,386.788422
1542888874.996164083,386.969879
1542888875.009278059,386.788422
1542888875.022383928,386.969879
1542888875.035229921,386.969879
1542888875.048404932,386.818665
1542888875.061575890,386.818665
1542888875.074465990,386.909393
1542888875.087903976,386.758179
1542888875.100985050,386.879150
1542888875.114329100,386.788422
1542888875.127489090,386.909393
1542888875.140856981,386.879150
1542888875.154396057,386.879150
1542888875.167572021,386.969879
1542888875.180702925,386.969879
1542888875.193917990,386.788422
1542888875.207250118,386.939636
1542888875.221117973,386.818665
1542888875.234432936,386.939636
1542888875.247757912,386.969879
CurrentKeyFrame TimeStamp: 1542888875.251070261
1542888878.213922977,387.090851
1542888878.227150917,387.000122
1542888878.240158081,387.030365
1542888878.253242016,386.969879
1542888878.268912077,387.060608
1542888878.282397985,387.090851
1542888878.295697927,387.060608
1542888878.308784008,387.060608
1542888878.322675943,387.030365
1542888878.335906029,387.121094
1542888878.349524021,387.000122
1542888878.363557100,387.121094
1542888878.376749039,387.060608
1542888878.389851093,387.060608
1542888878.403301001,387.090851
1542888878.416551113,386.969879
1542888878.429317951,387.000122
1542888878.442663908,387.030365
1542888878.455724955,387.000122
1542888878.468785048,387.060608
1542888878.481880903,387.151337
1542888878.495122910,387.121094
1542888878.508754969,387.030365
1542888878.522705078,387.000122
1542888878.535995007,387.060608
1542888878.549308062,387.090851
1542888878.563733101,387.060608
1542888878.578119993,386.969879
1542888878.591902018,387.030365
1542888878.605305910,387.030365
1542888878.618381977,387.060608
1542888878.631937027,387.090851
1542888878.644790888,387.121094
1542888878.657783031,387.000122
1542888878.673089027,387.000122
1542888878.687935114,387.121094
1542888878.701159000,387.000122
1542888878.714235067,387.151337
1542888878.726990938,387.060608
1542888878.739778042,387.030365
1542888878.752568960,387.060608
1542888878.765383005,387.121094
1542888878.778168917,387.000122
1542888878.791625977,386.969879
1542888878.804550886,387.121094
1542888878.817689896,387.060608
1542888878.830949068,387.121094
1542888878.844127893,387.121094
CurrentKeyFrame TimeStamp: 1542888878.849253178
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888882.099950075,387.121094
1542888882.115340948,387.090851
1542888882.128166914,387.181580
1542888882.141076088,387.242065
1542888882.154778957,387.060608
1542888882.167612076,387.121094
1542888882.180520058,387.151337
1542888882.193479061,387.181580
1542888882.206681967,387.272308
1542888882.219650030,387.242065
1542888882.232762098,387.090851
1542888882.245822906,387.121094
1542888882.259006977,387.090851
1542888882.272573948,387.211823
1542888882.286220074,387.151337
1542888882.299171925,387.151337
1542888882.312491894,387.090851
1542888882.325758934,387.090851
1542888882.338799953,387.060608
1542888882.351900101,387.121094
1542888882.365789890,387.121094
1542888882.378885984,387.090851
1542888882.392389059,387.121094
1542888882.408571959,387.151337
1542888882.421802044,387.060608
1542888882.435178995,387.151337
1542888882.448332071,387.060608
1542888882.462080002,387.060608
1542888882.475123882,387.211823
1542888882.488501072,387.030365
1542888882.502485991,387.151337
1542888882.515809059,387.151337
1542888882.529006958,387.060608
1542888882.542228937,387.121094
1542888882.555754900,387.151337
1542888882.568681955,387.090851
1542888882.581671953,387.121094
1542888882.594913006,387.242065
1542888882.608125925,387.272308
1542888882.621140957,387.121094
1542888882.634381056,387.151337
1542888882.647280931,387.211823
1542888882.660768032,387.121094
1542888882.673842907,387.090851
1542888882.686954975,387.060608
1542888882.699919939,387.090851
1542888882.713702917,387.272308
1542888882.726852894,387.121094
1542888882.740003109,387.151337
1542888882.753091097,387.090851
1542888882.766263008,387.181580
1542888882.779406071,387.151337
1542888882.792671919,387.181580
1542888882.809860945,387.151337
1542888882.823074102,387.151337
1542888882.836539030,387.211823
CurrentKeyFrame TimeStamp: 1542888882.848703623
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888885.649393082,387.242065
1542888885.662798882,387.242065
1542888885.675770998,387.151337
1542888885.689469099,387.211823
1542888885.703218937,387.272308
1542888885.717201948,387.211823
1542888885.729953051,387.211823
1542888885.743360996,387.151337
1542888885.756915092,387.181580
1542888885.770956039,387.151337
1542888885.784193039,387.242065
1542888885.797374010,387.181580
1542888885.810324907,387.181580
1542888885.823369026,387.242065
1542888885.836412907,387.151337
1542888885.850342035,387.121094
1542888885.863380909,387.181580
1542888885.876188993,387.151337
1542888885.889527082,387.181580
1542888885.902868032,387.181580
1542888885.915802002,387.181580
1542888885.929069996,387.181580
1542888885.942440033,387.181580
1542888885.955921888,387.211823
1542888885.969183922,387.151337
1542888885.982459068,387.211823
1542888885.995702028,387.242065
1542888886.009084940,387.181580
1542888886.023161888,387.181580
1542888886.036560059,387.211823
1542888886.050405025,387.151337
1542888886.063214064,387.242065
1542888886.076066971,387.181580
1542888886.089266062,387.211823
1542888886.102905989,387.242065
1542888886.115925074,387.151337
1542888886.129144907,387.242065
1542888886.142541885,387.181580
1542888886.155642986,387.121094
1542888886.168610096,387.242065
1542888886.181675911,387.151337
1542888886.194972992,387.151337
1542888886.208368063,387.151337
1542888886.222069025,387.151337
1542888886.234935045,387.181580
1542888886.248094082,387.151337
1542888886.262269974,387.151337
1542888886.275454998,387.151337
1542888886.288813114,387.242065
1542888886.301903963,387.272308
1542888886.314939022,387.211823
1542888886.327955008,387.242065
1542888886.340934992,387.121094
1542888886.353986025,387.090851
1542888886.366946936,387.151337
1542888886.379987001,387.211823
1542888886.393040895,387.181580
CurrentKeyFrame TimeStamp: 1542888886.397965908
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888890.209048986,387.181580
1542888890.222042084,387.060608
1542888890.235070944,387.242065
1542888890.247917891,387.151337
1542888890.262269020,387.090851
1542888890.275286913,387.090851
1542888890.288572073,387.151337
1542888890.302862883,387.151337
1542888890.315691948,387.090851
1542888890.329226017,387.121094
1542888890.342323065,387.151337
1542888890.355488062,387.030365
1542888890.368565083,387.121094
1542888890.381458998,387.000122
1542888890.394687891,387.060608
1542888890.408430099,387.121094
1542888890.421350002,387.151337
1542888890.434788942,387.151337
1542888890.447856903,387.151337
1542888890.461133003,387.211823
1542888890.474092960,387.000122
1542888890.487236977,387.090851
1542888890.500231981,387.121094
1542888890.513516903,387.030365
1542888890.527070045,387.151337
1542888890.540158033,387.151337
1542888890.553376913,387.121094
1542888890.566306114,387.030365
1542888890.579206944,387.121094
1542888890.592492104,387.060608
1542888890.605717897,387.181580
1542888890.619025946,387.060608
1542888890.632647038,387.151337
1542888890.647121906,387.151337
1542888890.661180973,387.151337
1542888890.674309969,387.030365
1542888890.687509060,387.121094
1542888890.700737000,387.151337
1542888890.713964939,387.060608
1542888890.727186918,387.090851
1542888890.740183115,387.090851
1542888890.753109932,387.060608
1542888890.766406059,387.090851
1542888890.779153109,387.151337
1542888890.791932106,387.121094
1542888890.805052996,387.060608
1542888890.818481922,387.121094
1542888890.831511021,387.060608
1542888890.845242977,387.121094
1542888890.859131098,387.121094
1542888890.872476101,387.151337
1542888890.885332108,387.272308
1542888890.899049044,387.121094
1542888890.912156105,387.151337
1542888890.925553083,387.211823
1542888890.939368010,387.181580
1542888890.952524900,387.090851
1542888890.965389013,387.121094
1542888890.978914976,387.060608
1542888890.991938114,387.060608
1542888891.005036116,387.090851
1542888891.018292904,387.000122
1542888891.031239986,387.060608
1542888891.044394016,387.121094
1542888891.057573080,387.090851
1542888891.070791960,387.181580
1542888891.084134102,387.151337
1542888891.097209930,387.121094
1542888891.110708952,387.181580
1542888891.123894930,387.181580
1542888891.137028933,387.060608
1542888891.150718927,387.121094
1542888891.165484905,387.121094
1542888891.178713083,387.151337
1542888891.191795111,387.151337
CurrentKeyFrame TimeStamp: 1542888891.197133780
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
Not mvDepthKF measurement
1542888895.603930950,387.151337
1542888895.616759062,387.211823
1542888895.630057096,387.121094
1542888895.643301010,387.181580
1542888895.656313896,387.272308
1542888895.669681072,387.151337
1542888895.682617903,387.272308
1542888895.695782900,387.242065
1542888895.709757090,387.272308
1542888895.723145962,387.242065
1542888895.736280918,387.242065
1542888895.749898911,387.151337
1542888895.763695955,387.272308
1542888895.776626110,387.272308
1542888895.790196896,387.181580
1542888895.803666115,387.181580
