CurrentFrame TimeStamp: 1542888803.211632967
CurrentFrame TimeStamp: 1542888803.461661577
CurrentFrame TimeStamp: 1542888803.713433266
CurrentFrame TimeStamp: 1542888804.011922121
CurrentFrame TimeStamp: 1542888804.311734915
CurrentFrame TimeStamp: 1542888804.611741066
CurrentFrame TimeStamp: 1542888804.961513281
CurrentFrame TimeStamp: 1542888805.311683416
CurrentFrame TimeStamp: 1542888805.611341715
CurrentFrame TimeStamp: 1542888805.911373615
CurrentFrame TimeStamp: 1542888806.211718082
CurrentFrame TimeStamp: 1542888806.561380863
CurrentFrame TimeStamp: 1542888806.861192226
CurrentFrame TimeStamp: 1542888807.161040545
CurrentFrame TimeStamp: 1542888807.461674213
CurrentFrame TimeStamp: 1542888807.762343168
CurrentFrame TimeStamp: 1542888808.110871315
CurrentFrame TimeStamp: 1542888808.460739374
CurrentFrame TimeStamp: 1542888808.810777664
CurrentFrame TimeStamp: 1542888809.210819006
CurrentFrame TimeStamp: 1542888809.610585690
CurrentFrame TimeStamp: 1542888810.110713482
CurrentFrame TimeStamp: 1542888810.660842180
CurrentFrame TimeStamp: 1542888810.860574722
CurrentFrame TimeStamp: 1542888811.360347033
CurrentFrame TimeStamp: 1542888811.810614347
CurrentFrame TimeStamp: 1542888812.210190535
CurrentFrame TimeStamp: 1542888812.610383987
CurrentFrame TimeStamp: 1542888813.009946108
CurrentFrame TimeStamp: 1542888813.410595179
CurrentFrame TimeStamp: 1542888813.810209751
CurrentFrame TimeStamp: 1542888814.210117102
CurrentFrame TimeStamp: 1542888814.610380173
CurrentFrame TimeStamp: 1542888815.010174990
CurrentFrame TimeStamp: 1542888815.409543276
CurrentFrame TimeStamp: 1542888815.809969187
CurrentFrame TimeStamp: 1542888816.210125208
CurrentFrame TimeStamp: 1542888816.660268307
CurrentFrame TimeStamp: 1542888817.059314489
CurrentFrame TimeStamp: 1542888817.459321976
CurrentFrame TimeStamp: 1542888817.859309912
CurrentFrame TimeStamp: 1542888818.259409904
CurrentFrame TimeStamp: 1542888818.659234047
CurrentFrame TimeStamp: 1542888819.109136343
CurrentFrame TimeStamp: 1542888819.509465218
CurrentFrame TimeStamp: 1542888819.909149647
CurrentFrame TimeStamp: 1542888820.308932781
CurrentFrame TimeStamp: 1542888820.759086132
CurrentFrame TimeStamp: 1542888821.208800554
CurrentFrame TimeStamp: 1542888821.708863735
CurrentFrame TimeStamp: 1542888822.209041595
CurrentFrame TimeStamp: 1542888822.458597183
CurrentFrame TimeStamp: 1542888822.858407497
CurrentFrame TimeStamp: 1542888823.210220098
CurrentFrame TimeStamp: 1542888823.608219862
CurrentFrame TimeStamp: 1542888824.008852959
CurrentFrame TimeStamp: 1542888824.409233809
CurrentFrame TimeStamp: 1542888824.809144497
CurrentFrame TimeStamp: 1542888825.209342718
CurrentFrame TimeStamp: 1542888825.608960152
CurrentFrame TimeStamp: 1542888826.009351015
CurrentFrame TimeStamp: 1542888826.411003351
CurrentFrame TimeStamp: 1542888826.809797049
CurrentFrame TimeStamp: 1542888827.208390474
CurrentFrame TimeStamp: 1542888827.608917475
CurrentFrame TimeStamp: 1542888828.010406971
CurrentFrame TimeStamp: 1542888828.408772230
CurrentFrame TimeStamp: 1542888828.809370995
CurrentFrame TimeStamp: 1542888829.258111954
CurrentFrame TimeStamp: 1542888829.659199238
CurrentFrame TimeStamp: 1542888830.110560179
CurrentFrame TimeStamp: 1542888830.557941914
CurrentFrame TimeStamp: 1542888831.007992983
CurrentFrame TimeStamp: 1542888831.510259151
CurrentFrame TimeStamp: 1542888831.957723379
CurrentFrame TimeStamp: 1542888832.407845259
CurrentFrame TimeStamp: 1542888832.857605219
CurrentFrame TimeStamp: 1542888833.309643507
CurrentFrame TimeStamp: 1542888833.757640362
CurrentFrame TimeStamp: 1542888834.209033966
CurrentFrame TimeStamp: 1542888834.657675266
CurrentFrame TimeStamp: 1542888835.108206987
CurrentFrame TimeStamp: 1542888835.508171797
CurrentFrame TimeStamp: 1542888835.907617092
CurrentFrame TimeStamp: 1542888836.357344151
CurrentFrame TimeStamp: 1542888836.757153988
CurrentFrame TimeStamp: 1542888837.157192469
CurrentFrame TimeStamp: 1542888837.606030941
CurrentFrame TimeStamp: 1542888838.055833817
CurrentFrame TimeStamp: 1542888838.505890369
CurrentFrame TimeStamp: 1542888839.006050348
CurrentFrame TimeStamp: 1542888839.455667257
CurrentFrame TimeStamp: 1542888839.905925751
CurrentFrame TimeStamp: 1542888840.355724096
CurrentFrame TimeStamp: 1542888840.807055235
CurrentFrame TimeStamp: 1542888841.305676222
CurrentFrame TimeStamp: 1542888841.855277538
CurrentFrame TimeStamp: 1542888842.305124521
CurrentFrame TimeStamp: 1542888842.755233288
CurrentFrame TimeStamp: 1542888843.305109024
CurrentFrame TimeStamp: 1542888843.805474758
CurrentFrame TimeStamp: 1542888844.256493568
CurrentFrame TimeStamp: 1542888844.704812288
CurrentFrame TimeStamp: 1542888845.254771709
CurrentFrame TimeStamp: 1542888845.755392790
CurrentFrame TimeStamp: 1542888846.305391073
CurrentFrame TimeStamp: 1542888846.854964972
CurrentFrame TimeStamp: 1542888847.404196501
CurrentFrame TimeStamp: 1542888847.904411554
CurrentFrame TimeStamp: 1542888848.404417038
CurrentFrame TimeStamp: 1542888848.955535889
CurrentFrame TimeStamp: 1542888849.504565954
CurrentFrame TimeStamp: 1542888850.054113626
CurrentFrame TimeStamp: 1542888850.554376364
CurrentFrame TimeStamp: 1542888851.104353905
CurrentFrame TimeStamp: 1542888851.704239845
CurrentFrame TimeStamp: 1542888852.253572226
CurrentFrame TimeStamp: 1542888852.803733110
CurrentFrame TimeStamp: 1542888853.403591156
CurrentFrame TimeStamp: 1542888853.954284906
CurrentFrame TimeStamp: 1542888854.503861666
CurrentFrame TimeStamp: 1542888855.054128170
CurrentFrame TimeStamp: 1542888855.603264332
CurrentFrame TimeStamp: 1542888856.153036833
CurrentFrame TimeStamp: 1542888856.704916239
CurrentFrame TimeStamp: 1542888857.203123093
CurrentFrame TimeStamp: 1542888857.703279257
CurrentFrame TimeStamp: 1542888858.203244686
CurrentFrame TimeStamp: 1542888858.703435183
CurrentFrame TimeStamp: 1542888859.203175068
CurrentFrame TimeStamp: 1542888859.702735662
CurrentFrame TimeStamp: 1542888860.152375221
CurrentFrame TimeStamp: 1542888860.652022123
CurrentFrame TimeStamp: 1542888861.152157307
CurrentFrame TimeStamp: 1542888861.652168036
CurrentFrame TimeStamp: 1542888862.101905584
CurrentFrame TimeStamp: 1542888862.552360535
CurrentFrame TimeStamp: 1542888863.001927614
CurrentFrame TimeStamp: 1542888863.502980471
CurrentFrame TimeStamp: 1542888863.952890396
CurrentFrame TimeStamp: 1542888864.403228998
CurrentFrame TimeStamp: 1542888864.854702711
CurrentFrame TimeStamp: 1542888865.303457499
CurrentFrame TimeStamp: 1542888865.751175642
CurrentFrame TimeStamp: 1542888866.201836348
CurrentFrame TimeStamp: 1542888866.651242733
CurrentFrame TimeStamp: 1542888867.101018429
CurrentFrame TimeStamp: 1542888867.501155138
CurrentFrame TimeStamp: 1542888867.901091814
CurrentFrame TimeStamp: 1542888868.300742626
CurrentFrame TimeStamp: 1542888868.701781034
CurrentFrame TimeStamp: 1542888869.105317354
CurrentFrame TimeStamp: 1542888869.500753403
CurrentFrame TimeStamp: 1542888869.900525093
CurrentFrame TimeStamp: 1542888870.300766468
CurrentFrame TimeStamp: 1542888870.700347662
CurrentFrame TimeStamp: 1542888871.200961828
CurrentFrame TimeStamp: 1542888871.701292515
CurrentFrame TimeStamp: 1542888872.101059198
CurrentFrame TimeStamp: 1542888872.500098705
CurrentFrame TimeStamp: 1542888872.901228428
CurrentFrame TimeStamp: 1542888873.300938368
CurrentFrame TimeStamp: 1542888873.700655937
CurrentFrame TimeStamp: 1542888874.150611877
CurrentFrame TimeStamp: 1542888874.550402403
CurrentFrame TimeStamp: 1542888874.949930429
CurrentFrame TimeStamp: 1542888875.350297213
CurrentFrame TimeStamp: 1542888875.750034571
CurrentFrame TimeStamp: 1542888876.150899172
CurrentFrame TimeStamp: 1542888876.549782276
CurrentFrame TimeStamp: 1542888876.950606108
CurrentFrame TimeStamp: 1542888877.351104975
CurrentFrame TimeStamp: 1542888877.750009298
CurrentFrame TimeStamp: 1542888878.150239944
CurrentFrame TimeStamp: 1542888878.550374985
CurrentFrame TimeStamp: 1542888878.949074507
CurrentFrame TimeStamp: 1542888879.349224091
CurrentFrame TimeStamp: 1542888879.748863459
CurrentFrame TimeStamp: 1542888880.149900675
CurrentFrame TimeStamp: 1542888880.598725319
CurrentFrame TimeStamp: 1542888881.098956585
CurrentFrame TimeStamp: 1542888881.600670815
CurrentFrame TimeStamp: 1542888881.999474287
CurrentFrame TimeStamp: 1542888882.398463964
CurrentFrame TimeStamp: 1542888882.798572779
CurrentFrame TimeStamp: 1542888883.199749470
CurrentFrame TimeStamp: 1542888883.599230766
CurrentFrame TimeStamp: 1542888883.998545408
CurrentFrame TimeStamp: 1542888884.398267269
CurrentFrame TimeStamp: 1542888884.798509359
CurrentFrame TimeStamp: 1542888885.198338270
CurrentFrame TimeStamp: 1542888885.599287748
CurrentFrame TimeStamp: 1542888885.998361588
CurrentFrame TimeStamp: 1542888886.397965908
CurrentFrame TimeStamp: 1542888886.798364639
CurrentFrame TimeStamp: 1542888887.198063374
CurrentFrame TimeStamp: 1542888887.597754478
CurrentFrame TimeStamp: 1542888887.998494625
CurrentFrame TimeStamp: 1542888888.397741795
CurrentFrame TimeStamp: 1542888888.797369957
CurrentFrame TimeStamp: 1542888889.197780609
CurrentFrame TimeStamp: 1542888889.597217321
CurrentFrame TimeStamp: 1542888889.997488976
CurrentFrame TimeStamp: 1542888890.397843122
CurrentFrame TimeStamp: 1542888890.798354149
CurrentFrame TimeStamp: 1542888891.248016357
CurrentFrame TimeStamp: 1542888891.697345495
CurrentFrame TimeStamp: 1542888892.097158670
CurrentFrame TimeStamp: 1542888892.498211861
CurrentFrame TimeStamp: 1542888892.897309542
CurrentFrame TimeStamp: 1542888893.296849489
CurrentFrame TimeStamp: 1542888893.698570490
CurrentFrame TimeStamp: 1542888894.096964359
CurrentFrame TimeStamp: 1542888894.496954203
CurrentFrame TimeStamp: 1542888894.896452665
CurrentFrame TimeStamp: 1542888895.297556162
CurrentFrame TimeStamp: 1542888895.697600603
CurrentFrame TimeStamp: 1542888896.096954107
CurrentFrame TimeStamp: 1542888896.497624874
CurrentFrame TimeStamp: 1542888896.896371126
CurrentFrame TimeStamp: 1542888897.296557903
CurrentFrame TimeStamp: 1542888897.696726799
CurrentFrame TimeStamp: 1542888898.096121311
CurrentFrame TimeStamp: 1542888898.495888472
CurrentFrame TimeStamp: 1542888898.896140575
CurrentFrame TimeStamp: 1542888899.296103477
CurrentFrame TimeStamp: 1542888899.696101189
CurrentFrame TimeStamp: 1542888900.096325397
CurrentFrame TimeStamp: 1542888900.496809006
CurrentFrame TimeStamp: 1542888900.945468187
CurrentFrame TimeStamp: 1542888901.395973921
CurrentFrame TimeStamp: 1542888901.845809221
CurrentFrame TimeStamp: 1542888902.245321751
CurrentFrame TimeStamp: 1542888902.645242929
CurrentFrame TimeStamp: 1542888903.045461416
CurrentFrame TimeStamp: 1542888903.495957851
CurrentFrame TimeStamp: 1542888903.895389080
CurrentFrame TimeStamp: 1542888904.295689583
CurrentFrame TimeStamp: 1542888904.696958542
CurrentFrame TimeStamp: 1542888905.095545530
CurrentFrame TimeStamp: 1542888905.494815588
CurrentFrame TimeStamp: 1542888905.896035671
CurrentFrame TimeStamp: 1542888906.295620918
CurrentFrame TimeStamp: 1542888906.695725679
CurrentFrame TimeStamp: 1542888907.144865036
CurrentFrame TimeStamp: 1542888907.544374943
CurrentFrame TimeStamp: 1542888907.994461060
CurrentFrame TimeStamp: 1542888908.394437313
CurrentFrame TimeStamp: 1542888908.794430017
CurrentFrame TimeStamp: 1542888909.194845915
CurrentFrame TimeStamp: 1542888909.644427776
CurrentFrame TimeStamp: 1542888910.044490576
CurrentFrame TimeStamp: 1542888910.448105574
CurrentFrame TimeStamp: 1542888910.894476891
CurrentFrame TimeStamp: 1542888911.394119263
CurrentFrame TimeStamp: 1542888911.894087315
CurrentFrame TimeStamp: 1542888912.293906927
CurrentFrame TimeStamp: 1542888912.695270061
CurrentFrame TimeStamp: 1542888913.093813658
CurrentFrame TimeStamp: 1542888913.493551970
CurrentFrame TimeStamp: 1542888913.894717216
CurrentFrame TimeStamp: 1542888914.293416500
CurrentFrame TimeStamp: 1542888914.693351269
CurrentFrame TimeStamp: 1542888915.093453407
CurrentFrame TimeStamp: 1542888915.493725300
CurrentFrame TimeStamp: 1542888915.893289566
CurrentFrame TimeStamp: 1542888916.293037176
CurrentFrame TimeStamp: 1542888916.693183422
CurrentFrame TimeStamp: 1542888917.093129635
CurrentFrame TimeStamp: 1542888917.493561745
CurrentFrame TimeStamp: 1542888917.894588947
CurrentFrame TimeStamp: 1542888918.293443918
CurrentFrame TimeStamp: 1542888918.692695379
CurrentFrame TimeStamp: 1542888919.092519045
CurrentFrame TimeStamp: 1542888919.493329287
CurrentFrame TimeStamp: 1542888919.894753456
CurrentFrame TimeStamp: 1542888920.342326164
CurrentFrame TimeStamp: 1542888920.742284298
CurrentFrame TimeStamp: 1542888921.194148302
CurrentFrame TimeStamp: 1542888921.593727827
CurrentFrame TimeStamp: 1542888921.992158175
CurrentFrame TimeStamp: 1542888922.392338753
CurrentFrame TimeStamp: 1542888922.792252779
CurrentFrame TimeStamp: 1542888923.141882420
CurrentFrame TimeStamp: 1542888923.541768551
CurrentFrame TimeStamp: 1542888923.892559052
CurrentFrame TimeStamp: 1542888924.292500257
CurrentFrame TimeStamp: 1542888924.641739130
CurrentFrame TimeStamp: 1542888925.041827440
CurrentFrame TimeStamp: 1542888925.441467762
CurrentFrame TimeStamp: 1542888925.841640472
CurrentFrame TimeStamp: 1542888926.291893721
CurrentFrame TimeStamp: 1542888926.693465471
CurrentFrame TimeStamp: 1542888927.091363192
CurrentFrame TimeStamp: 1542888927.491388798
CurrentFrame TimeStamp: 1542888927.891559601
CurrentFrame TimeStamp: 1542888928.290985107
CurrentFrame TimeStamp: 1542888928.692627668
CurrentFrame TimeStamp: 1542888929.090816259
CurrentFrame TimeStamp: 1542888929.490885019
CurrentFrame TimeStamp: 1542888929.890984297
CurrentFrame TimeStamp: 1542888930.292071104
CurrentFrame TimeStamp: 1542888930.690896273
CurrentFrame TimeStamp: 1542888931.141052961
CurrentFrame TimeStamp: 1542888931.640451431
CurrentFrame TimeStamp: 1542888932.040465117
CurrentFrame TimeStamp: 1542888932.443893433
CurrentFrame TimeStamp: 1542888932.840532780
CurrentFrame TimeStamp: 1542888933.290989161
CurrentFrame TimeStamp: 1542888933.690014124
CurrentFrame TimeStamp: 1542888934.090833664
CurrentFrame TimeStamp: 1542888934.490612984
CurrentFrame TimeStamp: 1542888934.891390324
CurrentFrame TimeStamp: 1542888935.289899588
CurrentFrame TimeStamp: 1542888935.690016031
CurrentFrame TimeStamp: 1542888936.090137720
CurrentFrame TimeStamp: 1542888936.490354538
CurrentFrame TimeStamp: 1542888936.889566422
CurrentFrame TimeStamp: 1542888937.289641857
CurrentFrame TimeStamp: 1542888937.739730358
CurrentFrame TimeStamp: 1542888938.139626026
CurrentFrame TimeStamp: 1542888938.539228201
CurrentFrame TimeStamp: 1542888938.939374924
CurrentFrame TimeStamp: 1542888939.339982510
CurrentFrame TimeStamp: 1542888939.739203215
CurrentFrame TimeStamp: 1542888940.139078856
CurrentFrame TimeStamp: 1542888940.538939714
CurrentFrame TimeStamp: 1542888941.039156675
CurrentFrame TimeStamp: 1542888941.489012480
CurrentFrame TimeStamp: 1542888941.889451265
CurrentFrame TimeStamp: 1542888942.288836956
CurrentFrame TimeStamp: 1542888942.688788891
CurrentFrame TimeStamp: 1542888943.089280844
CurrentFrame TimeStamp: 1542888943.488934517
CurrentFrame TimeStamp: 1542888943.888428211
CurrentFrame TimeStamp: 1542888944.288569927
CurrentFrame TimeStamp: 1542888944.689962864
CurrentFrame TimeStamp: 1542888945.088394403
CurrentFrame TimeStamp: 1542888945.488333702
CurrentFrame TimeStamp: 1542888945.888732195
CurrentFrame TimeStamp: 1542888946.287960291
CurrentFrame TimeStamp: 1542888946.689918756
CurrentFrame TimeStamp: 1542888947.087692976
CurrentFrame TimeStamp: 1542888947.487748384
CurrentFrame TimeStamp: 1542888947.887995720
CurrentFrame TimeStamp: 1542888948.287965298
CurrentFrame TimeStamp: 1542888948.688518286
CurrentFrame TimeStamp: 1542888949.138237953
CurrentFrame TimeStamp: 1542888949.537511826
CurrentFrame TimeStamp: 1542888949.937699795
CurrentFrame TimeStamp: 1542888950.337301970
CurrentFrame TimeStamp: 1542888950.737485409
CurrentFrame TimeStamp: 1542888951.287066221
CurrentFrame TimeStamp: 1542888951.687067270
CurrentFrame TimeStamp: 1542888952.137579679
CurrentFrame TimeStamp: 1542888952.587492228
CurrentFrame TimeStamp: 1542888952.987236738
CurrentFrame TimeStamp: 1542888953.388107777
CurrentFrame TimeStamp: 1542888953.786835194
CurrentFrame TimeStamp: 1542888954.186892033
CurrentFrame TimeStamp: 1542888954.586663723
CurrentFrame TimeStamp: 1542888954.986649036
CurrentFrame TimeStamp: 1542888955.386598349
CurrentFrame TimeStamp: 1542888955.787170172
CurrentFrame TimeStamp: 1542888956.186510324
CurrentFrame TimeStamp: 1542888956.586618662
CurrentFrame TimeStamp: 1542888956.986637592
CurrentFrame TimeStamp: 1542888957.386320353
CurrentFrame TimeStamp: 1542888957.786160707
CurrentFrame TimeStamp: 1542888958.186103821
CurrentFrame TimeStamp: 1542888958.536013842
CurrentFrame TimeStamp: 1542888958.886392593
CurrentFrame TimeStamp: 1542888959.235951900
CurrentFrame TimeStamp: 1542888959.585838079
CurrentFrame TimeStamp: 1542888959.986577988
CurrentFrame TimeStamp: 1542888960.335650682
CurrentFrame TimeStamp: 1542888960.687093019
CurrentFrame TimeStamp: 1542888961.085690737
CurrentFrame TimeStamp: 1542888961.486171246
CurrentFrame TimeStamp: 1542888961.885496378
CurrentFrame TimeStamp: 1542888962.235502243
CurrentFrame TimeStamp: 1542888962.585365534
CurrentFrame TimeStamp: 1542888962.936758757
CurrentFrame TimeStamp: 1542888963.285719872
CurrentFrame TimeStamp: 1542888963.636445999
CurrentFrame TimeStamp: 1542888963.985623360
CurrentFrame TimeStamp: 1542888964.284964323
CurrentFrame TimeStamp: 1542888964.635339975
CurrentFrame TimeStamp: 1542888964.937806368
CurrentFrame TimeStamp: 1542888965.284803152
CurrentFrame TimeStamp: 1542888965.635403872
CurrentFrame TimeStamp: 1542888965.935626268
CurrentFrame TimeStamp: 1542888966.334971428
CurrentFrame TimeStamp: 1542888966.635782242
CurrentFrame TimeStamp: 1542888967.084539175
CurrentFrame TimeStamp: 1542888967.384774923
CurrentFrame TimeStamp: 1542888967.884903669
CurrentFrame TimeStamp: 1542888968.284947872
CurrentFrame TimeStamp: 1542888968.684462547
CurrentFrame TimeStamp: 1542888969.034315109
CurrentFrame TimeStamp: 1542888969.384407520
CurrentFrame TimeStamp: 1542888969.734431028
CurrentFrame TimeStamp: 1542888970.134698391
CurrentFrame TimeStamp: 1542888970.583984137
CurrentFrame TimeStamp: 1542888970.984057426
CurrentFrame TimeStamp: 1542888971.384355783
CurrentFrame TimeStamp: 1542888971.785317659
CurrentFrame TimeStamp: 1542888972.133871078
CurrentFrame TimeStamp: 1542888972.683964729
CurrentFrame TimeStamp: 1542888973.134160757
CurrentFrame TimeStamp: 1542888973.583763123
CurrentFrame TimeStamp: 1542888974.033595562
CurrentFrame TimeStamp: 1542888974.383675814
CurrentFrame TimeStamp: 1542888974.783239841
CurrentFrame TimeStamp: 1542888975.183236599
CurrentFrame TimeStamp: 1542888975.633282661
CurrentFrame TimeStamp: 1542888976.083277225
CurrentFrame TimeStamp: 1542888976.483516216
CurrentFrame TimeStamp: 1542888976.883716106
CurrentFrame TimeStamp: 1542888977.283852100
CurrentFrame TimeStamp: 1542888977.687290192
CurrentFrame TimeStamp: 1542888978.082851648
CurrentFrame TimeStamp: 1542888978.482749462
CurrentFrame TimeStamp: 1542888978.882692099
CurrentFrame TimeStamp: 1542888979.332578421
CurrentFrame TimeStamp: 1542888979.784191132
CurrentFrame TimeStamp: 1542888980.232723236
CurrentFrame TimeStamp: 1542888980.682470798
CurrentFrame TimeStamp: 1542888981.132995367
CurrentFrame TimeStamp: 1542888981.632350683
CurrentFrame TimeStamp: 1542888982.082481384
CurrentFrame TimeStamp: 1542888982.532448292
CurrentFrame TimeStamp: 1542888983.032054663
CurrentFrame TimeStamp: 1542888983.482340574
CurrentFrame TimeStamp: 1542888983.932930470
CurrentFrame TimeStamp: 1542888984.331645012
CurrentFrame TimeStamp: 1542888984.731535435
CurrentFrame TimeStamp: 1542888985.131704330
CurrentFrame TimeStamp: 1542888985.535964966
CurrentFrame TimeStamp: 1542888985.934293032
CurrentFrame TimeStamp: 1542888986.331478357
CurrentFrame TimeStamp: 1542888986.731423616
CurrentFrame TimeStamp: 1542888987.081535339
CurrentFrame TimeStamp: 1542888987.432081699
CurrentFrame TimeStamp: 1542888987.781939983
